Gene,CFOS,CTCF,EGR1,NRF1,NRSF,POU2F2,SP1,SRF,STAT3,USF1,YY1
ENSG00000136982,0,46.94481349,0,0.144651281,0,112.7904548,287.6772248,236.9920544,0,0,111.2001314
ENSG00000107566,0,25.38337371,124.1525265,8.781871508,0,0,363.698408,114.1547716,0.97685213,0,156.7884799
ENSG00000224167,0,0,0,0,0,0,0,0,0,12.08089188,0
ENSG00000145919,0,101.4303477,0,5.0572799,0,0,266.8602161,311.0424535,7.046392848,514.4524268,304.4190891
ENSG00000184792,0,34.90714393,0,0.098618794,0,11.31523176,20.64317784,0,0.420398143,0,142.3668222
ENSG00000248925,0,10.56337762,162.2812258,16.920804,0,441.2023401,1220.644632,228.8365484,15.18177832,741.0555751,257.6513973
ENSG00000151746,0,51.57362128,0,6.065703792,0,0.74335018,0,0,3.529965475,0,350.2052424
ENSG00000065613,0,2.191880599,0,15.72186188,0,0,0,0,0,219.3712642,160.0701612
ENSG00000163125,0,120.2717669,0,11.16106231,99.89448021,167.1725812,471.0660036,0,5.401368806,0,62.49942711
ENSG00000241599,0,0,0,0,171.7803708,0,0,0,0,0,0
ENSG00000226782,0,1.685849967,0,13.68777144,0,387.564066,165.4711882,25.79416683,5.317763598,0,1.36E-15
ENSG00000244565,0,0.132480459,0,0,0,0,0,0,0,0,0
ENSG00000200287,0,0.33332168,0,0,0,0,0,0,0.28054284,0,0
ENSG00000242825,0,7.097693541,0,0,0,2.738495568,0,0,0,0,0
ENSG00000250550,0,3.990085593,6.753737228,6.43897223,0,0,0,0,0,0,0
ENSG00000237436,14.06912799,39.88047369,0,13.29728574,0,2.462127079,2902.005679,279.0983342,0.090898696,266.967067,502.2770148
ENSG00000178665,0,74.26102199,0,22.87243826,0,2.393360469,0,0,0,0,1880.796504
ENSG00000207168,1.518260649,25.47406882,33.1945728,59.28173337,0,107.7874683,316.6923285,21.87722423,2.691138858,0,5.50E-05
ENSG00000168646,0,19.83550853,0,26.39953655,0,217.1145084,344.5263331,20.70977226,0,0,5.38E-07
ENSG00000141371,0,20.52396161,275.4361095,6.090431931,0,0,489.6707058,0,0,745.4007011,227.2370515
ENSG00000014914,0,5.745282647,19.02875712,1.145927498,0,23.30179951,72.81905702,25.27960896,0.883283993,0,1.69E-12
ENSG00000225648,0,50.67968908,0,72.66149408,122.5578563,452.3206347,3660.193638,786.6986778,27.49811912,0,1059.933074
ENSG00000229835,0,7.510587557,0,0,0,0,0,0,0,0,0
ENSG00000113391,0,12.38266448,0,4.100166266,0,0,109.4811009,0,0,0,82.11441928
ENSG00000231416,0.027599333,10.2087919,0,2.144213621,72.86252183,198.7247854,98.51432973,0,1.765811386,0.831050279,1.44E-05
ENSG00000204913,0,36.65761162,10.13191224,2.035449529,0,0,191.9400286,189.3648772,2.798722,0,0.087697847
ENSG00000229018,0,0,0,0,197.4323983,478.409339,3672.806825,0,0,0,0
ENSG00000207781,0,2.608831595,0,0,0,0,0,0,2.691021275,0,7.01E-43
ENSG00000233579,0,29.56148768,0,0,0,0,22.30144516,0,0.477252074,0,1.89E-12
ENSG00000227597,0,0,0,0,0,0,0,0,0.012566378,0,7.93E-43
ENSG00000241539,0,8.372799038,0,0,0.609844979,0,679.9664845,0,0,0,0
ENSG00000253099,0,3.665831889,0,1.968506513,0,231.5384545,91.1229852,0,0.472695274,2.433136257,0.000513027
ENSG00000252092,0,110.6503592,0,3.275494556,0,115.5082472,0,0,2.819902969,0,0
ENSG00000230661,0,10.74007169,35.1699703,2.914479699,0,100.5715643,45.29870956,0,1.338730359,78.54962343,1.91E-40
ENSG00000066135,11.14276418,42.11129621,0,11.28931323,13.47490444,383.178175,2967.621513,0,3.627152795,0,25.29418852
ENSG00000251045,0,0,0,0,28.9428847,0,0,0,0,0,0
ENSG00000241213,0,0.154858426,0,0,0,0,0,0,0,0,0
ENSG00000152078,0,12.00924128,0,170.3635101,0,0,0,0,0,0,0
ENSG00000151718,0,0.301659508,0,0.182686739,0,171.4240873,0,0,0,0,0
ENSG00000211558,0,0,0,0,0,0,0,63.14059243,0,0,0
ENSG00000238688,0,27.92296242,0,0,0,0,0,0,0.392763784,0,0
ENSG00000186594,14.1456117,106.3637472,178.2907354,7.19116703,144.5526707,328.7361332,4320.194147,235.6506446,2.697607357,446.6441721,6.877843006
ENSG00000229372,0,0.093006267,0,0,0,0,40.41890617,0,0,130.8273786,0
ENSG00000204188,0,217.5982068,17.58198733,9.313147939,0,27.18175385,389.9517134,41.9208045,0.307256571,291.8419451,8.74E-05
ENSG00000251517,0,0,0,0,0,0,0,0,0,0,1.43E-45
ENSG00000243187,0,29.48109621,0,0,0,0,0,0,4.836483637,0,0
ENSG00000069849,0,76.7296474,0,6.537790154,0,208.6744644,497.602729,0,0,0,46.88227304
ENSG00000255640,0,14.16539979,0,0,0,0,0,0,0,0,0
ENSG00000228663,0,9.411791472,0,0.173889061,0,40.65126207,21.63101075,11.32251909,2.243107993,16.29599306,1.18E-24
ENSG00000174403,0,24.97260604,0,0,10.73483376,0,0,0,0,0,0
ENSG00000188755,0,0,0,0,0,0,75.66180606,0,0,0,0
ENSG00000253240,0,6.880808111,0,0.320986289,0,0.928872571,19.20645101,5.311501237,0.234915784,2.227247477,9.91E-33
ENSG00000141569,0,156.6460355,0,3.538280565,0,137.3721878,269.2379211,19.64981149,2.47107369,0,472.3571213
ENSG00000135476,0,16.20785814,158.6011567,2.644956121,2.000445901,0.859174668,369.0304723,0,0.018588377,20.59572943,142.6270742
ENSG00000226667,0,0.633830545,0,0.062320235,0,0,0,0,0,0,0
ENSG00000198380,0,24.40192999,0,10.10584581,0,0,821.9227661,186.0258242,0,0,65.24256559
ENSG00000011143,0,44.5142063,0,7.299588213,118.9856724,146.8989158,345.6333914,179.0743302,11.45389605,0,572.330922
ENSG00000152904,8.508630167,42.11712439,196.0909163,86.09943104,0,101.4578914,955.2167983,115.4149699,1.838376009,5.115527757,322.585174
ENSG00000115762,0,41.8585404,66.47533837,11.27524657,0,177.234576,495.0075828,0,4.704792752,183.4489154,2.05E-16
ENSG00000164035,0,0.093337378,0,0,0,0,0,0,0,0,0
ENSG00000231267,0,0,0,0,0,0,143.835295,0,0,0,0
ENSG00000241246,0,7.2399114,0,0,0,5.025569431,15.1761618,0,0,0,1.41E-16
ENSG00000199516,0,10.96179575,0,12.39135167,0,0,309.3392441,0,0.814388575,0,0.100412418
ENSG00000255291,0,0.704467387,0,0,18.37805685,0,0,0,0,0,0
ENSG00000242240,0,2.557190588,0,0,0,0,0,0,0,0,0
ENSG00000248205,0,0.156245236,0,0,0,1.154575032,263.5301532,0,5.964094081,0,0
ENSG00000129595,0,92.03812311,0,115.5668892,0,0,0,0,0,0,0
ENSG00000225127,0,39.16871018,0,2.731834848,283.1307225,0,7.645520273,0,0,115.552166,1.11E-15
ENSG00000168918,0,82.50657457,0,59.901367,130.3803975,656.7881944,318.2182877,103.1009093,1.868213991,54.3340178,52.42052417
ENSG00000125355,0,53.11167325,0,8.010237776,0,132.6435976,93.79065588,0,3.788215152,33.01442824,0.266667195
ENSG00000254409,0,10.30444332,0,0,0,0,0,2.08454618,0,0,0
ENSG00000231209,0,0,16.05448051,0,0,0,85.78606122,0,0,0,0
ENSG00000253141,0,3.032250693,0,0,0,0,0,0,0,0,0
ENSG00000247199,0,27.19103156,0,8.153553444,0,226.5156407,114.826539,0,7.430753215,0,347.6364999
ENSG00000248636,0,101.5520233,0,5.31076968,0,354.8687954,259.8692455,144.0887868,0,0,302.7887451
ENSG00000257043,0,1.746692937,0,0,0,0,0,0,0,0,0
ENSG00000238062,0,55.59300127,0,0.768631273,0,56.61593882,137.9274173,214.4669684,1.160470312,0,4.55E-13
ENSG00000180305,0,59.09710542,0,0,0,0,0,0,0,0,0
ENSG00000040933,0,42.49214517,0,16.58362077,0,5.644422724,34.02558232,0,1.773913388,5.063894165,145.8074468
ENSG00000254696,0,0,0,0,4.449763215,5.208621779,7.51510716,0,0,0,0
ENSG00000206761,0,0,0,14.89122059,0,0,0,0,0,0,0
ENSG00000241158,0,9.935885741,0,0,0,0,0,0,0,0,0
ENSG00000255670,0,4.050506893,0,3.089659735,0,0,3.375709225,20.81195874,2.317970137,78.9192709,5.83E-16
ENSG00000256446,1.573217358,110.9893599,61.006036,1.90931295,0,55.69089085,825.081042,79.68048133,0,0,6.32E-05
ENSG00000223886,0,36.31821416,0,3.62970939,0,287.6642714,292.0391672,0,2.556300777,20.79517203,0.133943444
ENSG00000245778,0,61.50053446,0,0.821690378,5.433131965,26.36446146,57.24371959,45.82888425,24.38569212,0,35.13251499
ENSG00000115944,0,22.29919443,0,1.414526163,0,0,63.9404761,22.51588878,0.454108756,26.60480799,6.18E-12
ENSG00000166664,0,0,0,0,0,0,180.795043,0,0,0.741400028,0
ENSG00000115266,0,176.3788575,0,1.711989428,1751.730268,34.92256244,433.9203017,14.51598089,0,1.776535989,5.58E-07
ENSG00000164896,0,39.52406471,0,9.899600942,5.809354918,0,374.8284252,126.1449282,7.899757673,56.69611533,3063.024548
ENSG00000158022,0,0,1.414201263,0,0,0,0,0,0,0,0
ENSG00000201466,0,17.70074265,0,0,0,0,0,0,0,0,0
ENSG00000004864,0,21.19873697,0,4.056692952,2233.72969,393.1483691,704.5140068,0,1.923680797,1151.23506,438.070577
ENSG00000213863,0,0,0,0,0,0,555.1479988,0,0,13.39853007,0
ENSG00000237167,0,37.37247501,76.48075529,0,226.3180575,299.0965873,1383.537256,0,0,0,0
ENSG00000241329,0,23.11284057,0,0,0,0,0,0,0,0,0
ENSG00000236591,0,39.38599369,0,12.52232827,0,273.3823634,572.4645693,153.6028326,7.912829528,0,0.000121458
ENSG00000250293,0,3.796495667,0,0,0,0,0,0,0,0,0
ENSG00000151846,0,12.49476016,0,0,0,0,0,0,0,0,0
ENSG00000139613,0,123.4739965,0,0.1903651,0,120.5635969,209.7051868,112.4346284,5.825791548,0,632.9410542
ENSG00000239578,0,0,2.330769807,0,0,0,983.39094,0,0,76.60100496,0
ENSG00000047188,0,55.63300693,374.7186742,11.22380323,0,0,0,0,4.071092203,0,1269.057548
ENSG00000243800,0,0.049785564,0,0.013191058,10.80347986,39.79938879,0.825809464,0,0.842627099,0,8.01E-50
ENSG00000092421,0,53.28573174,0,9.250888642,0,270.0240805,2365.27531,74.72968522,10.50280187,0,24.69727852
ENSG00000198797,0,8.462846717,0,0.815723548,0,0,109.7857768,0,0,0,0
ENSG00000113580,0,7.167173018,0,19.79338422,0.31597771,143.744569,165.7539323,0,39.81079986,0,10.81056794
ENSG00000187266,3.386289322,248.0018708,83.96015738,5.803925804,174.2615603,0,1854.237413,0.609441413,6.820340394,157.4872978,0.001528887
ENSG00000111652,0,17.71117633,0,8.42866906,0,276.4446121,803.5456641,130.240876,34.30114897,686.0567956,121.1310253
ENSG00000158864,0.605658306,20.7887615,0,3.183669538,0,2.10525112,114.7499411,140.9994646,1.922683856,0,6.89E-06
ENSG00000232004,0,8.424709788,0,0,0,95.95956647,182.8773368,135.8837812,1.283774545,0,0.183332346
ENSG00000168268,16.70418626,58.17283173,0,12.46085814,0,172.884767,1061.861869,0,0,363.0768854,48.40100633
ENSG00000166710,0,45.37269134,0,1.481724566,443.1079035,1879.615959,1539.316093,8.059476848,1.925228779,7.632926024,547.2557367
ENSG00000078142,0,0,0,17.33862064,0,0,206.8463152,0,4.877977986,0,1726.798825
ENSG00000229897,0,0,0,0,0,0,1.97738362,1.466013925,0,0,0
ENSG00000207792,0,0.256694797,0,0,0,0,0,0,3.976902518,0,0
ENSG00000207652,0,9.836336451,0,0,0,4.216426301,4.305550304,0,0,0,1.77E-35
ENSG00000221303,0,8.607784577,0,0.398817786,2.815794876,54.44060949,16.84418531,2.361889192,42.61801491,21.20163204,8.15E-27
ENSG00000199731,0,38.7677801,0,0,0,2.538766093,1.691716252,0,0.971865024,0,0.028846122
ENSG00000225413,0,5.767460744,0,0.483986365,0.432277381,1.677800993,22.98357413,0,0,0,6.67E-44
ENSG00000221120,0,55.18686519,70.87440464,0.804273429,2777.411464,46.85776455,194.5484436,40.51413347,0,0,4.17E-10
ENSG00000201831,0,0.659126227,0,0,0,0,0,0,0,0,0
ENSG00000202047,0,3.268630042,1.481652769,0.090740533,0,0,0,0,1.830053729,0,4.89E-40
ENSG00000225002,0,0.012938277,0,0,0,0,0,0,0,0,0
ENSG00000235566,0,0,0,7.225480733,0,0,183.9566799,0,13.04242982,14.71518412,0
ENSG00000228309,0,23.21962877,0,0,0,0,0,0,1.975795998,0,0.175239819
ENSG00000204343,0,1.167089287,0,11.33552915,0,32.87791184,98.53185326,36.11041293,0,0,0
ENSG00000212517,0,255.6780791,105.0277226,8.030366611,259.1868237,502.9053193,2216.784867,330.923389,5.827044715,0,0.921479053
ENSG00000231169,0,0.337753847,0,0.082826654,0,0,0,0,0.025866452,18.28340264,3.52E-39
ENSG00000177261,0,0.057020706,0,0,0,0,0,0,0,0,0
ENSG00000245105,0,17.23294175,0,0,0,0,0,0,0,0,0
ENSG00000249078,0,28.38278807,0,0,0,0,108.7594105,0,0,0,0
ENSG00000226954,0,103.3444408,0,0,442.8929915,0,0,0,0,0,0
ENSG00000213061,0,14.23076431,0,2.694730041,0,18.72390508,27.04787711,0,0.614307429,0,2.44E-13
ENSG00000226576,0,86.51653669,0,0,0,0,0,0,0,0,0
ENSG00000164066,0,247.8519373,0,18.09041885,0,0,0,0,0,0,5.10E-15
ENSG00000186297,0,8.747756011,0,0,0,0,0,0,0,0,8.56E-42
ENSG00000252248,0,3.143503961,0,0,0,0,573.362815,0,0,0,0
ENSG00000227973,0,17.27860921,0,0,0,0,0,0,0,0,2.50E-47
ENSG00000235421,0,0,0,0,0,0,160.8379234,0,0,0,0
ENSG00000179935,0,44.51799387,0,0,0,0,134.6041493,50.75102358,0,1263.03159,172.3341224
ENSG00000093134,0,8.752274664,0,0,0,23.04814744,0,0,4.839767614,0,0
ENSG00000226394,0,0.364117174,0,0.039602416,0,0,29.61153603,0.458961647,8.904084902,0,2.78E-47
ENSG00000226174,0,47.2200915,0,264.4381639,0,184.9037428,622.4396415,0,0,0,158.7540116
ENSG00000139874,0,1.787643967,0,0,0,0,0,0,0,0,0
ENSG00000152049,0,0,0,0,0,0,0,0,0.054163388,0,0
ENSG00000222678,0,1.232147641,0,0.697298433,0,93.71951892,164.2661708,0,2.31332298,0,1.49E-10
ENSG00000236624,3.091893243,42.73434218,0,4.620885209,1.649191701,112.1679379,852.9510895,151.7557061,3.91780107,111.4652632,196.1762577
ENSG00000232679,0,0,0,0,0,0,5.330946408,0,0.162624192,0,0
ENSG00000079689,0,0.178271679,0,0,3073.25683,0,0,0,0,0,0
ENSG00000227209,0,34.22561665,0,0.121555915,0,0,0,0,0,0,2.53E-45
ENSG00000239572,0,0.308043865,0,0,0,0,0,0,0,0,0
ENSG00000231925,0,87.06918469,0,46.69528058,456.6683382,251.7643587,1607.783978,25.34839701,0.555321093,9.891557185,813.6545541
ENSG00000215310,0,0.478609417,0,0,0,0,0,0,0.692800312,0,0
ENSG00000131378,0,32.08933343,0,4.703712825,83.20985184,3397.415253,1384.591115,902.4158744,22.10567812,0,153.33768
ENSG00000238703,0,0,0,0,0,0,21.96468287,0,0,0,0
ENSG00000241334,0,0,0,0.540485351,9.786044992,35.14653977,141.8542237,0,0,92.75179963,1.32E-09
ENSG00000119714,0,16.30097645,0,10.47440341,0,22.51258691,195.1780998,0,0.021009834,1.238115512,154.8130687
ENSG00000133740,0,33.81214511,115.8806348,83.71764723,0,0,216.9566201,0,0.02570172,0,150.1380332
ENSG00000226239,0,299.2180529,0,4.440372036,0,2.237431979,23.21878027,0,0,0,0
ENSG00000233444,0,0.400094985,0,0,0,0,0,0,1.902654274,0,0
ENSG00000237821,0,3.697699409,0,0,2.99554544,0,116.9396446,0,0,0,0
ENSG00000225807,0.028197484,3.60171188,0,3.294089878,0,105.9634581,75.01417692,0,19.69965523,12.42348187,1.79E-09
ENSG00000224628,0,0.658333158,0,0,0,0,0,0,0,0,0
ENSG00000165655,0,152.806536,0,30.80497243,0,0,0,0,0,912.7514639,0
ENSG00000235514,0,0.182582593,0.651389848,0.023270465,0,1.696768726,2.34606492,1.55700879,0.01512679,0,2.15E-45
ENSG00000252906,0,0,0,0,0,0,0,0,13.90938696,0,0
ENSG00000125875,0,44.63377294,558.0490787,34.36451259,0,7.119550667,193.696642,0,0,1065.859924,141.4945879
ENSG00000236540,1.202994872,35.76160728,0,0.273145808,0,0,136.6936085,0.449767553,0.223263333,0,7.21E-23
ENSG00000204801,0,0,0,0,0,0,176.5047874,0,0,68.44004443,0
ENSG00000181705,0,2.866108766,0,0,0,0,0,0,0,0,0
ENSG00000107165,0,1.307160938,0,0,0,0,0,0,0,0,0
ENSG00000101439,0,0.026423453,0,0,0,12.24146762,111.3158941,0,1.743273981,0,0
ENSG00000249231,0,0.087608914,0,0,0,0,0,0,0,28.92415455,0
ENSG00000221325,0,0.031691242,0,0,0,0,0,0,0.097596866,2.651020733,0
ENSG00000248466,0,0.185061713,0,0,0,0,3.919202041,0,0.106454644,0,0
ENSG00000163521,0.435313471,294.7031279,6.875518128,10.94957837,10.95163588,81.42934568,440.2559313,1008.871899,0,6.324028443,47.4565723
ENSG00000135090,0,83.89911834,0,15.98014455,1467.697837,173.3112754,1835.298401,2886.954417,64.49132356,0,106.6184648
ENSG00000198049,0,6.835398536,0,0.393876895,0,0,0,0,0.639705484,0,4.99E-17
ENSG00000249650,0,5.258233612,114.3017184,9.609856014,0,0,416.592986,0,0,0,370.1730379
ENSG00000238344,0,79.26641614,1.866233202,1.723328622,0,85.54873926,82.97458483,366.3649273,2.191880058,0,9.91E-27
ENSG00000168828,0,4.857810512,0,0,0,1.655477984,7.043117465,0,0.043880419,0,2.24E-21
ENSG00000091831,0,18.34975908,0,0,0,0,0,0,0,0,3.33E-31
ENSG00000233559,0,9.8462399,0,0,213.8679646,0,0,0,0.439188983,0,0
ENSG00000200829,0,0.078683104,0,0.101970362,0,1.389473452,0.572904679,0,0.019252481,0.98956581,0
ENSG00000255265,0,17.66136216,0,0,0,0,0,0,0,0,6.13E-12
ENSG00000181781,0,24.40930931,80.9809849,0.273300394,31.50889239,12.40344041,58.35402143,11.7151878,0,0,1.02E-22
ENSG00000164932,0,38.72403184,0,0,0,0,0,0,0,0,0
ENSG00000199550,0,3.66363864,0.407720476,10.90312376,0,51.90057254,185.2596939,60.30706012,0.009576914,0,4.57E-46
ENSG00000224509,0,10.34192865,0,3.605888525,0,0,436.3073358,0,0,0,818.2990312
ENSG00000253898,0,35.85905153,0,0,0,0,0,0,0,0,0
ENSG00000203722,0,76.51196036,0,0,0,6.201234689,25.37456927,0,0,0,0.000237765
ENSG00000197079,0,5.408169633,0,0,0,0,0,0,0,0,7.64E-27
ENSG00000214546,0,131.0608082,0,2.021291805,522.1496881,209.2331055,136.8382379,74.83389109,0.151161302,164.283805,0.013365559
ENSG00000211964,0,113.4008066,0,0.034665866,0,88.45372287,768.5535822,162.8390954,2.98128388,446.8823242,0.329792884
ENSG00000248237,0,0.647798809,0,0,0,0,0,0,0,0,0
ENSG00000222209,0,1.673661695,0,0,0,0,0,0,0,0,0
ENSG00000250476,0,16.12560846,0,54.37473922,0,0,371.4106055,0,0,13.96432024,4.21E-18
ENSG00000138434,0,56.94331159,0,4.870681116,0,0,133.8247699,0,2.768945349,0,77.58630438
ENSG00000228188,0,0,0,0,175.0963274,116.2706392,1068.946506,0,0,11.30202642,0
ENSG00000250148,0,0,0,0,4.059941773,0,6.729734913,0,0,0,0
ENSG00000238222,0,0,0,0,0,0,0,0,0.01499139,0,0
ENSG00000255492,0,24.94656414,0,7.136831205,0,12.81908427,0.478929432,0,5.813930882,0,1.45E-10
ENSG00000255736,0,0,0,0,0,0,26.16144479,0,0,0,0
ENSG00000251850,0,0.141036593,0,0,0,0,0,0,0,0,0
ENSG00000227042,0,1.453166077,0,0,0,0,0,0,0,0,0
ENSG00000257014,0,0,0,0,1.755115995,29.98513616,249.4092455,27.79464734,0,0,3.48E-12
ENSG00000239491,0,192.8887784,0,1.932367685,0,100.737794,0,0,0.349696359,0,0
ENSG00000220541,0,0,0,0,0,0,0,0,0,0,1.39E-40
ENSG00000172531,0.120650948,10.99936863,0,9.43888336,0,61.33106242,409.5914832,263.8470984,0.228012589,7.956755786,120.2573947
ENSG00000200982,0,13.3721418,0,0,0,0,0,0,0,0,0
ENSG00000207757,0,20.25877423,23.73152013,7.565075834,0.680908314,100.1195593,827.0981893,64.82862742,13.28921999,262.7629399,1.39E-05
ENSG00000166321,0,10.3704426,0,2.214433564,0,35.30483103,330.9838458,203.9690612,14.25014815,0,673.6086975
ENSG00000124588,0,42.79558046,0,12.05368076,0,193.9815497,382.4241649,1470.271657,0,0,2.195780736
ENSG00000165891,0,13.37345982,0,4.562778525,0,0,950.2490994,43.22012432,2.69091467,0,10.109934
ENSG00000254201,0,1.319225887,0,0,0,0,0,0,0,0,0
ENSG00000076258,0,38.61561668,0,2.852366322,110.7707448,0,0,0,2.782234104,0,0
ENSG00000235609,0,10.10833258,0,0.167587928,0,72.23661539,41.63851026,24.94079311,3.113637804,0,2.52E-28
ENSG00000253187,0,52.79332414,0,0.094431171,47.94820517,0,0,1.352456731,0,23.3881924,1.87E-10
ENSG00000255103,0,20.90298159,0,6.810606654,0,0,0,1.473927793,0,0,0
ENSG00000151952,0,14.56470577,0,0,0,0,0,0,0,0,0
ENSG00000244370,0,0,0,0,0,0,139.6715588,0,0,0,0
ENSG00000222169,0,8.408523225,4.117892327,3.928965758,3.486030588,82.73323066,18.99332037,14.69453715,19.55956082,0,1.47E-27
ENSG00000103855,0,25.14949906,0,1.81085906,0,0,10.67009587,43.10363021,0,85.51208219,3.06E-10
ENSG00000157350,0,25.30566287,0,23.24473843,0,65.39879829,433.0043811,5.989158544,3.07529473,0,67.19260936
ENSG00000197588,0,37.66622645,0,0,0,17.77410143,112.1041394,0,2.659720406,165.9543082,0
ENSG00000215805,0,28.63687122,0,0,0,0,0,0,0,0,0
ENSG00000176986,0,7.236146552,6.501700445,6.569833983,0,143.4172639,512.9155658,38.73185938,1.913264815,0,1210.512303
ENSG00000169325,0,0,0,0,0,0,3.712033802,0,0,0,47.70665141
ENSG00000197329,0,35.01726874,0,23.56042823,0,137.7822308,131.5135819,0,0,0,223.6878093
ENSG00000144824,0,5.123386536,0,0,14.75371717,0,0,0,0,0,2.42E-24
ENSG00000256074,0,1.073576832,0,0,0,0,0,0,0,0,0
ENSG00000246877,0,54.93996705,0,7.741474353,0,0,447.8944849,0,0,272.4091381,5.39E-08
ENSG00000126107,0,75.02239603,0.91652994,12.03995097,0,92.13033631,978.6071986,437.1866065,3.381685044,332.8552029,270.9081486
ENSG00000197312,0.89019017,16.03880687,0,4.603653613,0,0,382.8354374,90.39173175,0.273147543,147.4158316,0
ENSG00000211678,0,1.414732897,0,0.047275707,0,2691.032568,670.2099014,1.2141832,0.021375959,0,0.011657783
ENSG00000172575,0,129.0452707,0,5.619461584,0,0,95.14636533,57.14050745,0.85928964,0,41.98449105
ENSG00000255363,0,7.339596961,0,0,0,53.6975711,226.7627594,66.0841229,2.568385818,0,9.45E-06
ENSG00000086288,0,44.23117131,0,0.329860591,0,0,0,0,0.021643454,0,0
ENSG00000251795,0,26.14192456,0,2.704018259,79.4294407,118.9714251,133.6579139,0,0,0,2.31E-07
ENSG00000254193,0,0,0,0,6.559824086,0,588.9629227,0,0,0,0
ENSG00000230160,0,98.5176554,0,1.738648422,0,179.1407186,124.0549963,3.044817024,0,0,0.009855093
ENSG00000228653,0,0,0,5.494953746,0,0,0,0,0,0,0
ENSG00000228800,0,4.138944704,0,0.029895477,0,3.102486,8.239711472,4.498118642,0.893726238,0,2.14E-32
ENSG00000244184,0,24.83228287,0,11.52180729,0,0.437896458,540.7769869,341.2816798,1.2224534,7.510737879,1539.414442
ENSG00000083099,0,9.695734754,0,10.86042181,0,175.7933514,237.8496909,0,0.016278377,0,777.2253594
ENSG00000211691,0,0.369421059,0,0,0,0,1.559657143,0,0,0,0
ENSG00000185559,0,0.818467481,0,0,0,0,0,0,0,0,0
ENSG00000240237,0,0,0,0,0,0,0,0,0.383148447,0,0
ENSG00000229878,0,1.8886225,0,0,0,0,0,0,0,0,1.31E-44
ENSG00000226331,0,14.68816688,0,0,0,0,0,0,0,0,0
ENSG00000180611,0,51.13423079,0,10.44969659,105.417866,446.5144787,158.9170648,1.030582648,16.08599006,0,1201.226996
ENSG00000129472,0,70.19579822,117.9930913,3.728077387,0,2.227271711,493.1130692,2.296560194,3.865275417,0,219.4560187
ENSG00000229269,0,2.55586462,0,0.078766575,0,0,0,0,0,0,4.52E-21
ENSG00000223731,0,8.234953473,0,0.789724618,23.28799948,0,0,5.761623951,0,0,0
ENSG00000242071,0,394.6489012,0,0,0,0,49.55623803,0,0,0,0
ENSG00000084110,0,27.49297375,0,0,0,0,0,0,6.162556578,0,0
ENSG00000227007,0,1.600427005,0,0,0,0.678649043,5.956685771,0,0.115576924,2.289097615,1.80E-31
ENSG00000135845,0,45.38683115,0,0.930410501,0.336305031,0,119.7065614,117.4254479,0,0,366.7900792
ENSG00000221676,0,76.93326006,0,30.97277403,0,770.1160186,886.4449864,94.96840535,1.950256942,0,60.75696579
ENSG00000125319,0,63.35225235,0,2.521561186,0,0,1101.380082,0,0,8.167335943,281.0203312
ENSG00000230115,0,3.344490856,0,0,0,0,0,0,0,0,1.95E-50
ENSG00000244694,0,0.886294637,0,0,0,0,0,0,0,0,0
ENSG00000239393,3.499860173,19.61083289,0,1.743356336,0,59.40025933,763.0644363,132.5456052,0.922678939,0,5.12E-07
ENSG00000161526,0,23.91258264,0,4.206835804,0,0,571.892117,348.4542733,0.295340927,0,2749.453354
ENSG00000185168,0,31.31544865,0,0.556659833,0,12.00353889,56.22103344,0,0.252058967,34.40946476,1.08E-22
ENSG00000165209,0,27.09839766,541.9937378,2.022744186,15.7390642,0,153.8454835,0,0,665.5436594,3.84E-16
ENSG00000173699,0,53.63914682,0,0.727789141,0,53.60758397,133.0955499,203.0710125,1.09880735,0,1.53E-13
ENSG00000207274,0,1.659758927,0,3.79681408,0,0,0,0,0,0,0
ENSG00000238671,0,73.54126134,306.3878321,7.612530675,410.6321291,1316.113635,2265.189608,350.7506254,0.737050735,2.375651718,505.2847837
ENSG00000096088,0,11.57722455,0.618629561,0.161696742,0,3.654548131,39.97583503,0,0.216980647,0,1.42E-29
ENSG00000251834,0,5.55400723,0,0.500773418,0,20.50542058,48.32895257,25.83901934,0.381634906,0,6.01E-13
ENSG00000101255,0,36.42183168,0,3.627031184,0,108.7519333,630.1271087,0.719107347,0,5.80787233,1.03E-43
ENSG00000116120,0,6.644848162,0,16.15741936,0,0,592.5123103,0,2.414235381,0,122.7467071
ENSG00000171735,14.02978953,42.48242843,0,12.56680306,0,2.812927181,2898.525361,244.2919856,0.103849804,233.6736085,205.2718696
